col0,col1,col2,col3,col4
figure skating at the 2006 Winter Olympics – pairs,2006-02-01,International Olympic Committee,Tatiana Totmianina,figure skating at the 2010 Winter Olympics – pair skating
Athletics at the 2012 Summer Olympics – Women's 20 kilometres walk,2012-08-11,International Olympic Committee,Elena Lashmanova,Athletics at the 2016 Summer Olympics – Women's 20 kilometres walk
Judo at the 2012 Summer Olympics – Men's 100 kg,2012-01-01,International Olympic Committee,Tagir Khaybulaev,Judo at the 2016 Summer Olympics – Men's 100 kg
Equestrian at the 2012 Summer Olympics – Individual dressage,2012-01-01,International Olympic Committee,Charlotte Dujardin,Equestrian at the 2016 Summer Olympics – Individual dressage
Athletics at the 1992 Summer Olympics – Men's javelin throw,1992-01-01,International Olympic Committee,Jan Železný,Athletics at the 1996 Summer Olympics – Men's javelin throw
Athletics at the 1996 Summer Olympics – Women's 400 metres,1996-01-01,International Olympic Committee,Marie-José Pérec,Athletics at the 2000 Summer Olympics – Women's 400 metres
Athletics at the 1980 Summer Olympics – Men's decathlon,1980-01-01,International Olympic Committee,Daley Thompson,Athletics at the 1984 Summer Olympics – Men's decathlon
Athletics at the 2000 Summer Olympics – Women's heptathlon,2000-01-01,International Olympic Committee,Denise Lewis,Athletics at the 2004 Summer Olympics – Women's heptathlon
Athletics at the 2008 Summer Olympics – Women's 3000 metres steeplechase,2008-01-01,International Olympic Committee,Gulnara Samitova-Galkina,Athletics at the 2012 Summer Olympics – Women's 3000 metres steeplechase
Athletics at the 2008 Summer Olympics – Women's marathon,2008-01-01,International Olympic Committee,Constantina Diță,Athletics at the 2012 Summer Olympics – Women's marathon
